235 , 144 , 34000 , 17 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 463 , 201 , 136 , 17 , -0.021872887470321595 , -3.0764638059730514 , 9.7705408193936 , 1 , 0 , 0 , 235 , 144 , 35000 , 17 , 129 , 235 , 146 , 2333 , 20 , 1 , 239 , 40 , 41 , 176 , 117 , 0.9212549167725856 , 2.0663349147469057 , 2.9212173891003683 , 3.907885939640654 , 5.004691308708664 , 5.9128404056023935 , 0.057740773216646696 , 27 , 44 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 36000 , 18 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 464 , 202 , 137 , 18 , 0.09955409413120903 , -3.009218035712266 , 9.74021186917251 , 1 , 0 , 0 , 235 , 144 , 37000 , 18 , 129 , 235 , 146 , 2333 , 21 , 1 , 239 , 42 , 43 , 178 , 118 , 0.9172691680037958 , 2.0364928447249993 , 2.9057261368035663 , 3.9360742607608072 , 4.961735981715738 , 5.929702637403793 , -0.01074822348695885 , 28 , 46 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 38000 , 19 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 464 , 202 , 137 , 19 , -0.057202046091315295 , -2.9483747332667276 , 9.893651782218114 , 1 , 0 , 0 , 235 , 144 , 39000 , 19 , 129 , 235 , 146 , 2333 , 22 , 1 , 239 , 42 , 43 , 178 , 119 , 1.0385681288354307 , 1.9182637813056251 , 2.99955925593144 , 3.9047696507930922 , 5.000299168300426 , 6.022716646932555 , -0.05151362755147551 , 29 , 48 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 40000 , 20 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 465 , 203 , 138 , 20 , -0.0697500787751608 , -2.9589059048553263 , 9.777291980899518 , 1 , 0 , 0 , 235 , 144 , 41000 , 20 , 129 , 235 , 146 , 2333 , 23 , 1 , 239 , 43 , 44 , 179 , 120 , 0.9290965542954431 , 1.908370412320704 , 3.024173762871804 , 4.092389595260838 , 5.025230086551217 , 5.95080074782879 , -0.040352022222399024 , 30 , 50 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 42000 , 21 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 465 , 203 , 138 , 21 , 0.05319670093678222 , -2.964917221039684 , 9.877373564576606 , 1 , 0 , 0 , 235 , 144 , 43000 , 21 , 129 , 235 , 146 , 2333 , 24 , 1 , 239 , 45 , 46 , 181 , 121 , 1.0547100272504855 , 2.023993509060429 , 3.0377867508359815 , 4.03970919876878 , 5.007807678143727 , 6.091523812825317 , -0.07485564548763586 , 31 , 52 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 44000 , 22 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 466 , 204 , 139 , 22 , -0.09486627483906399 , -3.076834865812398 , 9.738396591528858 , 1 , 0 , 0 , 235 , 144 , 45000 , 22 , 129 , 235 , 146 , 2333 , 25 , 1 , 239 , 45 , 46 , 181 , 122 , 1.062503561700643 , 2.0108270720396137 , 3.0931605641724786 , 3.94704759573213 , 4.919593477507026 , 5.93798898421615 , 0.04433918777464879 , 32 , 54 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 46000 , 23 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 466 , 204 , 139 , 23 , 0.07139403169398384 , -3.0923217638596743 , 9.783762800088098 , 1 , 0 , 0 , 235 , 144 , 47000 , 23 , 129 , 235 , 146 , 2333 , 26 , 1 , 239 , 46 , 47 , 182 , 123 , 1.0377306701697293 , 2.0707354560349542 , 2.9911200061857532 , 3.903867536966133 , 4.922439478470959 , 5.903004898408641 , 0.0006011699641972762 , 33 , 56 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 48000 , 24 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 467 , 205 , 140 , 24 , 0.04026495815433859 , -3.0873036452115064 , 9.711926155811673 , 1 , 0 , 0 , 235 , 144 , 49000 , 24 , 129 , 235 , 146 , 2333 , 27 , 1 , 239 , 48 , 49 , 184 , 124 , 0.9956709785883747 , 1.9079883886979636 , 3.0137126502279297 , 4.000104576183577 , 4.994638301157269 , 6.056094646018168 , 0.03312174715220781 , 34 , 58 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 50000 , 25 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 467 , 205 , 140 , 25 , -0.0409011589634823 , -3.04529201166051 , 9.823104982416258 , 1 , 0 , 0 , 235 , 144 , 51000 , 25 , 129 , 235 , 146 , 2333 , 28 , 1 , 239 , 48 , 49 , 184 , 125 , 1.069187162695118 , 1.9359396153566275 , 2.957830292491229 , 3.9891876443687 , 4.99811582195598 , 6.013745719820766 , 0.09236424647789648 , 35 , 60 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 52000 , 26 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 468 , 206 , 141 , 26 , 0.021688112510940674 , -2.9263524166235397 , 9.737345868216908 , 1 , 0 , 0 , 235 , 144 , 53000 , 26 , 129 , 235 , 146 , 2333 , 29 , 1 , 239 , 49 , 50 , 185 , 126 , 1.0847146958173608 , 2.0914829953685263 , 2.9614818493428636 , 4.0400608569553285 , 5.059777107983101 , 6.092345201844938 , 0.04470326902696958 , 36 , 62 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 54000 , 27 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 468 , 206 , 141 , 27 , -0.08865781917508304 , -3.073330109059724 , 9.741385747735293 , 1 , 0 , 0 , 235 , 144 , 55000 , 27 , 129 , 235 , 146 , 2333 , 30 , 1 , 239 , 51 , 52 , 187 , 127 , 1.0001396028233824 , 2.090832822486072 , 3.084098848580069 , 3.9569697744942443 , 4.964919792889316 , 6.09567707712173 , -0.02325028287699904 , 37 , 64 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 56000 , 28 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 469 , 207 , 142 , 28 , -0.08952523462400944 , -3.0275838601120624 , 9.818296175603605 , 1 , 0 , 0 , 235 , 144 , 57000 , 28 , 129 , 235 , 146 , 2333 , 31 , 1 , 239 , 51 , 52 , 187 , 128 , 1.05092614328262 , 1.921628895329762 , 2.9002815869624214 , 4.044910515981001 , 5.0263063109819655 , 6.026036904290715 , -0.010043722383189888 , 38 , 66 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 58000 , 29 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 469 , 207 , 142 , 29 , 0.052634454282516424 , -3.092533485291045 , 9.847146758534619 , 1 , 0 , 0 , 235 , 144 , 59000 , 29 , 129 , 235 , 146 , 2333 , 32 , 1 , 239 , 52 , 53 , 188 , 129 , 0.9306721572475438 , 1.9295705342316791 , 3.0795142264436364 , 4.070057835018085 , 5.024244646882237 , 6.064771963872533 , 0.014784231851013005 , 39 , 68 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 60000 , 30 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 470 , 208 , 143 , 30 , 0.045199652982219674 , -3.0598322658307744 , 9.864007475958275 , 1 , 0 , 0 , 235 , 144 , 61000 , 30 , 129 , 235 , 146 , 2333 , 33 , 1 , 239 , 54 , 55 , 190 , 130 , 0.9329173277694441 , 1.9963983917328085 , 2.9423161243421783 , 4.08654063217572 , 5.025240666728905 , 6.032387692031991 , 0.035456508203860426 , 40 , 70 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 62000 , 31 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 470 , 208 , 143 , 31 , 0.05686186601556073 , -2.956566689131988 , 9.871313450415006 , 1 , 0 , 0 , 235 , 144 , 63000 , 31 , 129 , 235 , 146 , 2333 , 34 , 1 , 239 , 54 , 55 , 190 , 131 , 1.0204442890438679 , 1.9110008673995629 , 3.078013400558937 , 3.93854346279837 , 5.04426894627358 , 6.099811780494595 , -0.058747007634123244 , 41 , 72 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 64000 , 32 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 471 , 209 , 144 , 32 , 0.07353719435054246 , -3.0817666899683314 , 9.83599664801768 , 1 , 0 , 0 , 235 , 144 , 65000 , 32 , 129 , 235 , 146 , 2333 , 35 , 1 , 239 , 55 , 56 , 191 , 132 , 1.0957336556016317 , 1.9113328124538513 , 3.0021682616701195 , 3.998891691970201 , 4.960482930977146 , 5.970691912888809 , 0.06708167534224108 , 42 , 74 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 66000 , 33 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 471 , 209 , 144 , 33 , -0.017556665345813502 , -2.995947034663564 , 9.802032500754581 , 1 , 0 , 0 , 235 , 144 , 67000 , 33 , 129 , 235 , 146 , 2333 , 36 , 1 , 239 , 57 , 58 , 193 , 133 , 0.9557772307646685 , 2.0596965160801304 , 2.9009109475714476 , 3.9367276834472036 , 5.041401955700431 , 6.064427400748726 , 0.0028922164628925884 , 43 , 76 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 68000 , 34 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 472 , 210 , 145 , 34 , -0.07931043261605736 , -3.009475118629593 , 9.858873047267828 , 1 , 0 , 0 , 235 , 144 , 69000 , 34 , 129 , 235 , 146 , 2333 , 37 , 1 , 239 , 57 , 58 , 193 , 134 , 0.9164505292599401 , 1.9164460785525625 , 3.087574910401418 , 4.018401238184126 , 4.9084188125646175 , 6.053475079142714 , -0.07978170917410976 , 44 , 78 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 70000 , 35 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 472 , 210 , 145 , 35 , 0.06846044405523613 , -3.0990969143761298 , 9.779258761355782 , 1 , 0 , 0 , 235 , 144 , 71000 , 35 , 129 , 235 , 146 , 2333 , 38 , 1 , 239 , 58 , 59 , 194 , 135 , 0.9728228373208637 , 2.0278016085750092 , 2.957374284837152 , 4.065881281842308 , 4.960532615861506 , 6.094215245432747 , 0.02279496040799063 , 45 , 80 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 72000 , 36 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 473 , 211 , 146 , 36 , 0.07651433662575394 , -3.0228601957319077 , 9.788366808641694 , 1 , 0 , 0 , 235 , 144 , 73000 , 36 , 129 , 235 , 146 , 2333 , 39 , 1 , 239 , 60 , 61 , 196 , 136 , 0.9592244567082283 , 2.091331513209216 , 2.9675702065714478 , 3.914169480868513 , 5.049736199904242 , 6.008357321093592 , 0.05306671153980452 , 46 , 82 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 74000 , 37 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 473 , 211 , 146 , 37 , -0.04034398157916735 , -3.099963526001387 , 9.71999224335797 , 1 , 0 , 0 , 235 , 144 , 75000 , 37 , 129 , 235 , 146 , 2333 , 40 , 1 , 239 , 60 , 61 , 196 , 137 , 1.0956958878850058 , 1.9679890690890407 , 3.0659482164914955 , 3.9041379176938302 , 5.08090252161952 , 6.0227283983806235 , -0.07644679177544392 , 47 , 84 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 76000 , 38 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 474 , 212 , 147 , 38 , -0.08723637450851632 , -3.0145080933128603 , 9.872630221407945 , 1 , 0 , 0 , 235 , 144 , 77000 , 38 , 129 , 235 , 146 , 2333 , 41 , 1 , 239 , 61 , 62 , 197 , 138 , 1.0186198770715469 , 2.0278460945755903 , 3.046696329796553 , 4.033900809204923 , 5.074998054756779 , 5.970592760230008 , -0.01428434108237435 , 48 , 86 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 78000 , 39 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 474 , 212 , 147 , 39 , 0.08327394645801287 , -3.0930707699803768 , 9.826932387775955 , 1 , 0 , 0 , 235 , 144 , 79000 , 39 , 129 , 235 , 146 , 2333 , 42 , 1 , 239 , 63 , 64 , 199 , 139 , 1.033446318000987 , 1.9419140190027897 , 2.932447555756864 , 4.034578763927115 , 4.912319173761858 , 6.009190958446191 , -0.00689655195255319 , 49 , 88 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 80000 , 40 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 475 , 213 , 148 , 40 , -0.09936258920427493 , -3.0702600045452386 , 9.715921910328058 , 1 , 0 , 0 , 235 , 144 , 81000 , 40 , 129 , 235 , 146 , 2333 , 43 , 1 , 239 , 63 , 64 , 199 , 140 , 1.0346723551853403 , 1.94017344788785 , 2.9206945132046456 , 4.041997348187404 , 5.046447618653907 , 5.971524101905531 , 0.09075464197930086 , 50 , 90 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 82000 , 41 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 475 , 213 , 148 , 41 , 0.09311036633165351 , -2.993037931699595 , 9.749503205580137 , 1 , 0 , 0 , 235 , 144 , 83000 , 41 , 129 , 235 , 146 , 2333 , 44 , 1 , 239 , 64 , 65 , 200 , 141 , 1.0271927467386825 , 2.087597253918037 , 3.031659929463641 , 3.9907668974274615 , 4.921656771498225 , 5.984058304965503 , 0.009221046197336963 , 51 , 92 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 84000 , 42 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 476 , 214 , 149 , 42 , -0.048772452475727236 , -2.975108224554875 , 9.888066986346596 , 1 , 0 , 0 , 235 , 144 , 85000 , 42 , 129 , 235 , 146 , 2333 , 45 , 1 , 239 , 66 , 67 , 202 , 142 , 0.9751995348671553 , 2.0234145504362897 , 3.0215227513360228 , 3.993990797638677 , 4.9853942679491245 , 6.0753709012175605 , 0.0529965677909808 , 52 , 94 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 86000 , 43 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 476 , 214 , 149 , 43 , 0.09513086459258654 , -2.914295918371626 , 9.83172479709089 , 1 , 0 , 0 , 235 , 144 , 87000 , 43 , 129 , 235 , 146 , 2333 , 46 , 1 , 239 , 66 , 67 , 202 , 143 , 1.0853768819886556 , 2.0985135648292834 , 3.0936300101822725 , 3.9711694777068156 , 5.0114992256073565 , 5.9762254171936195 , 0.03071593833815875 , 53 , 96 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 88000 , 44 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 477 , 215 , 150 , 44 , -0.043710269709324436 , -2.945202049710593 , 9.80214084001015 , 1 , 0 , 0 , 235 , 144 , 89000 , 44 , 129 , 235 , 146 , 2333 , 47 , 1 , 239 , 67 , 68 , 203 , 144 , 1.0279786629265364 , 2.080495974295668 , 2.9740365132287114 , 4.006149624312767 , 4.957490315930299 , 5.906891952269349 , -0.04667511237657147 , 54 , 98 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 90000 , 45 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 477 , 215 , 150 , 45 , -0.022247816857541472 , -2.9011824606854457 , 9.82919001592716 , 1 , 0 , 0 , 235 , 144 , 91000 , 45 , 129 , 235 , 146 , 2333 , 48 , 1 , 239 , 69 , 70 , 205 , 145 , 0.9843863349187916 , 1.9279869969784431 , 2.9316370334954023 , 3.9053470086335147 , 4.951898236743254 , 5.969509922942022 , 0.0486632695245377 , 55 , 100 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 92000 , 46 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 478 , 216 , 151 , 46 , 0.07689404517316198 , -3.0508108729673125 , 9.818234526244238 , 1 , 0 , 0 , 235 , 144 , 93000 , 46 , 129 , 235 , 146 , 2333 , 49 , 1 , 239 , 69 , 70 , 205 , 146 , 1.064535121794915 , 1.9368622592831328 , 2.9594999662940635 , 4.025063720594926 , 5.081458572749978 , 6.062210084488747 , -0.07713462248580297 , 56 , 102 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 94000 , 47 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 478 , 216 , 151 , 47 , 0.05255991168094318 , -3.08448769723345 , 9.773831256994503 , 1 , 0 , 0 , 235 , 144 , 95000 , 47 , 129 , 235 , 146 , 2333 , 50 , 1 , 239 , 70 , 71 , 206 , 147 , 0.970338040436045 , 1.9733650360093955 , 2.9895078783859326 , 4.009754318680762 , 4.978094003969447 , 5.954635672263959 , -0.03175238080275511 , 57 , 104 , 0 , 0 , 0 , 0 , 0 , 1 , 2
235 , 144 , 96000 , 48 , 153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 479 , 217 , 152 , 48 , -0.004277566784433889 , -2.980424035286386 , 9.793143112125339 , 1 , 0 , 0 , 235 , 144 , 97000 , 48 , 129 , 235 , 146 , 2333 , 51 , 1 , 239 , 72 , 73 , 208 , 148 , 1.0876621873531491 , 2.0951218105385796 , 2.9897475998376737 , 4.092712972485098 , 4.925467859071897 , 5.972886831235167 , -0.003395852908867278 , 58 , 106 , 0 , 0 , 0 , 0 , 0 , 1 , 2
